review_id,unternehmen,source,typ,datum,titel,gesamt_score,empfehlung,position,bereich,ort,sprache,arbeitsatmosphaere,work_life_balance,gehalt,karriere,vorgesetzte,gleichberechtigung,image,umwelt_sozial,kollegen,umgang_aeltere,arbeitsbedingungen,kommunikation,interessante_aufgaben,text_positiv,text_negativ,text_verbesserung,text_freitext,missing_ratings,has_freetext,is_duplicate,sentiment,kategorien,keywords,summary
nordzucker_kununu_27,Nordzucker,kununu,Mitarbeiter,2024-02-01,Meine Erfahrung bei Nordzucker ist grandios die Ausbildungsqualität ist absolut erstklassig.,4.7,Empfohlen,Auszubildende/r,Personal / Aus- und Weiterbildung,Uelzen,de,,,,,,,,,,,,,,,,,,13,False,False,positiv,"[""Arbeitsatmosphaere"", ""Ausbildungsqualität""]","[""grandios"", ""erstklassig""]",Die Ausbildungsqualität ist sehr gut eingestuft.
nordzucker_kununu_28,Nordzucker,kununu,Mitarbeiter,2024-01-01,Sehr guter Arbeitgeber!,4.6,Empfohlen,Angestellte/r oder Arbeiter/in,Unbekannt,Braunschweig,de,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,Man fühlt sich im Team gut aufgehoben. Das Unternehmen hat einen guten Ruf in der Region. Familie und Beruf sind gut vereinbar.,Weiterbildung hängt stark vom Vorgesetzten ab.,Verbesserungspotenzial: ein strukturiertes Weiterbildungsprogramm für alle.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Team"", ""Weiterbildung"", ""Strukturiertes Programm"", ""Guter Ruf"", ""Work-Life-Balance""]","Das Unternehmen wird als guter Arbeitgeber bewertet, insbesondere im Hinblick auf die Arbeitsatmosphäre und die Work-Life-Balance. Es gibt jedoch Verbesserungspotenziale in Bezug auf ein strukturiertes Weiterbildungsprogramm."
nordzucker_kununu_29,Nordzucker,kununu,Mitarbeiter,2023-11-01,Teamfähiges Arbeiten und Nettes verhalten unter seinen Mitmenschen. Spaß am Arbeiten,4.2,Empfohlen,Auszubildende/r,Personal / Aus- und Weiterbildung,Schladen,de,,,,,,,,,,,,,,,,,,13,False,False,positiv,"[""Arbeitsatmosphaere"", ""Kommunikation""]","[""Teamfähiges Arbeiten"", ""Nettes Verhalten"", ""Spaß am Arbeiten""]",Der Mitarbeiter beschreibt eine positive Arbeitsatmosphäre und freundliches Verhalten innerhalb seines Teams.
nordzucker_kununu_30,Nordzucker,kununu,Mitarbeiter,2023-10-01,Sehr gute möglichkeiten über Lebensmittel und Produktion sein wissen zu erweitern,4.6,Empfohlen,Zeitarbeiter/in,Produktion,Schladen,de,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,Die Arbeitsatmosphäre ist offen und wertschätzend und man arbeitet gerne für eine bekannte Marke.,Der Umgang mit älteren Kollegen ist nicht immer fair. Wichtige Informationen erreichen einen oft erst spät.,Wünschenswert: mehr Wertschätzung für langjährige Mitarbeiter sowie eine klarere und schnellere interne Kommunikation.,,0,True,False,positiv,"[""Arbeitsatmosphäre"", ""Bewerbungsprozess"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Sonstiges""]","[""Wertschätzung"", ""Langjährige Mitarbeiter"", ""Interne Kommunikation"", ""Fairer Umgang mit älteren Kollegen"", ""Wichtige Informationen""]","Die Arbeitsatmosphäre ist offen und wertschätzend, aber es gibt Raum für Verbesserung in der Kommunikation und im Umgang mit älteren Kollegen."
nordzucker_kununu_31,Nordzucker,kununu,Mitarbeiter,2023-02-01,Abwechslungsreiche Arbeit und wechsel zwischen Schicht und Gleitzeit,3.3,Nicht empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Schladen,de,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,Man arbeitet gerne für eine bekannte Marke und die Bezahlung ist fair und kommt pünktlich. Das Unternehmen handelt umwelt- und sozialbewusst.,Die Stimmung ist je nach Abteilung sehr unterschiedlich. In der Produktion ist die Work-Life-Balance durch Schichten belastend.,Verbesserungspotenzial: ein einheitlicheres Miteinander über alle Abteilungen hinweg sowie mehr Planungssicherheit bei der Schichtplanung.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""wechselnde Schicht- und Gleitzeit"", ""umwelt- und sozialbewusstes Unternehmen"", ""Work-Life-Balance"", ""Schichtenbelastung"", ""Miteinander über alle Abteilungen hinweg""]","Das Unternehmen bietet eine abwechslungsreiche Arbeit und eine faire Bezahlung. Die Work-Life-Balance ist jedoch durch Schichten belastet, und es gibt Verbesserungspotenzial in der Kommunikation und Planungssicherheit."
nordzucker_kununu_32,Nordzucker,kununu,Mitarbeiter,2023-02-01,Geistig im letzten Jahrhundert verhaftet Beziehungen sind alles,1.5,Nicht empfohlen,,Unbekannt,Nordstemmen,de,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,Familie und Beruf sind gut vereinbar.,Der Zusammenhalt schwankt stark je nach Team.,Aus meiner Sicht hilfreich: mehr abteilungsübergreifender Austausch sowie Investitionen in modernere Ausstattung und Arbeitsplätze.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Team"", ""Abteilungsübergreifender Austausch"", ""Modernisierung"", ""Arbeitsplatz""]","Die Mitarbeiter schätzen die Möglichkeit, sich mit anderen Abteilungen zu austauschen und investieren in moderne Arbeitsbedingungen."
nordzucker_kununu_33,Nordzucker,kununu,Mitarbeiter,2022-10-01,Modern und vorbildlich ist was anderes...,2.5,Nicht empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Hohenhameln,de,2.0,4.0,3.0,1.0,4.0,2.0,,3.0,1.0,3.0,2.0,3.0,,Familie und Beruf sind gut vereinbar und die Führungskräfte sind fair und unterstützend.,Das Gehalt ist im Branchenvergleich eher durchschnittlich. Beim Thema Nachhaltigkeit ist noch Luft nach oben.,Verbesserungspotenzial: eine leistungsgerechtere Vergütung sowie ein noch stärkeres Engagement für Nachhaltigkeit.,,2,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Modernität"", ""Familienfreundlichkeit"", ""Gerechte Vergütung"", ""Nachhaltigkeit"", ""Leistungsgerechtigkeit""]","Das Unternehmen wird für seine positive Arbeitsatmosphäre, faire Führung und gute Work-Life-Balance gelobt. Es gibt jedoch Verbesserungspotenziale in der Bezahlung und Nachhaltigkeit."
nordzucker_kununu_34,Nordzucker,kununu,Mitarbeiter,2022-04-01,Durchschnittlich guter Arbeitgeber mit Schönheitsfehler.,3.2,Empfohlen,Angestellte/r oder Arbeiter/in,Unbekannt,Unbekannt,de,3.0,4.0,4.0,3.0,2.0,5.0,2.0,3.0,3.0,5.0,3.0,1.0,3.0,Ältere und langjährige Kollegen werden wertgeschätzt und alle werden gleich und respektvoll behandelt. Die Work-Life-Balance stimmt dank flexibler Arbeitszeiten.,Die Stimmung ist je nach Abteilung sehr unterschiedlich und die Aufstiegsmöglichkeiten sind eher begrenzt.,Verbesserungspotenzial: ein einheitlicheres Miteinander über alle Abteilungen hinweg sowie ein strukturiertes Weiterbildungsprogramm für alle.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""flexibler Arbeitszeitplan"", ""Respektvoll behandelt"", ""Einheitliches Miteinander"", ""Weiterbildungsprogramm"", ""Aufstiegsmöglichkeiten""]","Das Unternehmen wird als guter Arbeitgeber bewertet, aber es gibt noch Verbesserungspotenziale in der Arbeitsatmosphäre und im Weiterbildungsprogramm."
nordzucker_kununu_35,Nordzucker,kununu,Mitarbeiter,2021-06-01,Vielseitiger Job,4.2,Empfohlen,,Unbekannt,Unbekannt,de,4.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,Es gibt gute Weiterbildungsmöglichkeiten und die Bezahlung ist fair und kommt pünktlich. Nachhaltigkeit wird hier ernst genommen.,Das Führungsverhalten hängt sehr von der jeweiligen Person ab und die Kommunikation zwischen den Abteilungen ist ausbaufähig.,Verbesserungspotenzial: einheitlichere Führungsstandards sowie eine klarere und schnellere interne Kommunikation.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation""]","[""Weiterbildungsmöglichkeiten"", ""Fair Bezahlung"", ""Nachhaltigkeit"", ""Einheitliche Führungsstandards"", ""Interne Kommunikation""]",Der Job bietet gute Weiterbildungsmöglichkeiten und eine faire Bezahlung. Es gibt Verbesserungspotenzial in der Einheitlichen Führung und interner Kommunikation.
nordzucker_kununu_36,Nordzucker,kununu,Mitarbeiter,2021-04-01,Ein Unternehmen mit guter Work-Life-Balance,4.2,Empfohlen,Angestellte/r oder Arbeiter/in,Unbekannt,Braunschweig,de,5.0,5.0,5.0,3.0,5.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,Das Betriebsklima ist sehr angenehm und Familie und Beruf sind gut vereinbar.,Das Außenbild ist besser als die interne Realität.,Aus meiner Sicht hilfreich: das positive Image auch nach innen stärker leben sowie ein strukturiertes Weiterbildungsprogramm für alle.,,0,True,False,positiv,"[""Work-Life-Balance"", ""Arbeitsatmosphaere"", ""Diversitaet & Gleichberechtigung""]","[""gute Work-Life-Balance"", ""angenehmes Betriebsklima"", ""Weiterbildungsprogramm""]",Das Unternehmen bietet eine gute Balance zwischen Arbeit und Privatleben an und hat ein angenehmes Betriebsklima.
nordzucker_kununu_37,Nordzucker,kununu,Mitarbeiter,2019-09-01,Solider Arbeitgeber mit kleine Mängeln,3.7,Empfohlen,Angestellte/r oder Arbeiter/in,Logistik / Materialwirtschaft,Hohenhameln,de,3.0,5.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,Die Work-Life-Balance stimmt dank flexibler Arbeitszeiten und man arbeitet gerne für eine bekannte Marke.,In Stoßzeiten wird die Atmosphäre schnell angespannt und das Gehalt ist im Branchenvergleich eher durchschnittlich.,Wünschenswert: regelmäßige Teamevents zur Stärkung des Zusammenhalts sowie eine leistungsgerechtere Vergütung.,,0,True,False,positiv,"[""Arbeitsatmosphäre"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""flexibler Arbeitszeit"", ""regelmäßige Teamevents"", ""leistungsgerechte Vergütung"", ""Stoßzeiten"", ""Gehalt im Branchenvergleich""]","Der Arbeitgeber ist solid, aber hat einige Mängel in der Arbeitsatmosphäre und bei der Bezahlung."
nordzucker_kununu_38,Nordzucker,kununu,Mitarbeiter,2019-05-01,Arbeitgeber mit guter Work-Life-Balance,4.1,Empfohlen,Angestellte/r oder Arbeiter/in,Unbekannt,Braunschweig,de,4.0,5.0,5.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,Die Work-Life-Balance stimmt dank flexibler Arbeitszeiten und die Bezahlung ist fair und kommt pünktlich.,Das Führungsverhalten hängt sehr von der jeweiligen Person ab. Die Kommunikation zwischen den Abteilungen ist ausbaufähig.,Wünschenswert: einheitlichere Führungsstandards sowie eine klarere und schnellere interne Kommunikation.,,0,True,False,positiv,"[""Work-Life-Balance"", ""Bezahlung"", ""Führung & Vorgesetzte"", ""Kommunikation""]","[""flexibler Arbeitszeit"", ""gute Bezahlung"", ""ausbaufähige Kommunikation"", ""einheitliche Führungsstandards"", ""klare internationale Kommunikation""]","Der Arbeitgeber bietet eine gute Work-Life-Balance und eine faire Bezahlung an. Die Kommunikation zwischen den Abteilungen ist ausbaufähig, aber einheitlichere Führungsstandards und eine schnellere interne Kommunikation wären wünschenswert."
nordzucker_kununu_39,Nordzucker,kununu,Mitarbeiter,2019-03-01,Familie und Beruf in der Produktion ist sehr schwierig,3.2,Empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Unbekannt,de,4.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,5.0,Die Aufgaben sind abwechslungsreich und spannend. Man fühlt sich im Team gut aufgehoben. Die Bezahlung ist fair und kommt pünktlich.,Das Außenbild ist besser als die interne Realität. Der Umgang mit älteren Kollegen ist nicht immer fair.,Aus meiner Sicht hilfreich: das positive Image auch nach innen stärker leben sowie mehr Wertschätzung für langjährige Mitarbeiter.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte""]","[""Teamarbeit"", ""Fairness"", ""Wertschätzung"", ""Positive Image"", ""Arbeitsbedingungen""]","Die Mitarbeiter loben die Arbeitsatmosphäre, das Team und die Bezahlung. Es gibt jedoch auch Kritik an der Fairness gegenüber älteren Kollegen."
nordzucker_kununu_40,Nordzucker,kununu,Mitarbeiter,2018-06-01,Guter Arbeitgeber mit Luft nach oben.,3.9,Empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Hohenhameln,de,4.0,4.0,3.0,4.0,3.0,5.0,4.0,5.0,2.0,5.0,5.0,4.0,3.0,Nachhaltigkeit wird hier ernst genommen und ältere und langjährige Kollegen werden wertgeschätzt. Moderne Arbeitsmittel stehen zur Verfügung.,Das Gehalt ist im Branchenvergleich eher durchschnittlich.,Aus meiner Sicht hilfreich: eine leistungsgerechtere Vergütung sowie mehr regelmäßiges Feedback durch die Vorgesetzten.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Nachhaltigkeit"", ""Ältere Kollegen"", ""Moderne Arbeitsmittel"", ""Leistungsgerechte Vergütung"", ""Regelmäßiges Feedback""]","Der Arbeitgeber wird für seine Nachhaltigkeitsbemühungen und Anerkennung älterer Kollegen gelobt, aber kritisiert, dass das Gehalt im Branchenvergleich durchschnittlich ist."
nordzucker_kununu_41,Nordzucker,kununu,Mitarbeiter,2018-06-01,Sehr gut: 4.23 von 5 Sternen,4.2,Empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Schladen,de,5.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,4.0,Die Arbeitsatmosphäre ist offen und wertschätzend und man arbeitet gerne für eine bekannte Marke.,Weiterbildung hängt stark vom Vorgesetzten ab und die Vergütung könnte der Verantwortung besser entsprechen.,Verbesserungspotenzial: ein strukturiertes Weiterbildungsprogramm für alle sowie eine leistungsgerechtere Vergütung.,,0,True,False,positiv,"[""Arbeitsatmosphäre"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Weiterbildung"", ""Vergütung"", ""Strukturiertes Programm"", ""Leistungsgerechte Vergütung"", ""Offene Atmosphäre""]","Die Arbeitsatmosphäre ist offen und wertschätzend, aber es gibt Raum für Verbesserungen in der Weiterbildung und Vergütung."
nordzucker_kununu_42,Nordzucker,kununu,Mitarbeiter,2018-06-01,Insgesamt sehr vorbildlich,4.1,Empfohlen,Ex-Angestellte/r oder Arbeiter/in,Unbekannt,Braunschweig,de,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,Man arbeitet gerne für eine bekannte Marke. Man hilft sich gegenseitig aus. Die Arbeitsbedingungen und die Ausstattung sind gut.,Der Umgang mit älteren Kollegen ist nicht immer fair.,Aus meiner Sicht hilfreich: mehr Wertschätzung für langjährige Mitarbeiter sowie eine klarere und schnellere interne Kommunikation.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Wertschätzung"", ""Kommunikation"", ""Arbeitsbedingungen""]","Die Mitarbeiter loben die Arbeitsatmosphäre und die Ausstattung, aber kritizieren den Umgang mit älteren Kollegen."
nordzucker_kununu_43,Nordzucker,kununu,Mitarbeiter,2018-06-01,Gut: 3.92 von 5 Sternen,3.9,Empfohlen,Angestellte/r oder Arbeiter/in,Produktion,Schladen,de,5.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,Das Betriebsklima ist sehr angenehm. Man arbeitet gerne für eine bekannte Marke.,Die Aufstiegsmöglichkeiten sind eher begrenzt. Beim Thema Nachhaltigkeit ist noch Luft nach oben.,Verbesserungspotenzial: transparentere Karrierewege sowie ein noch stärkeres Engagement für Nachhaltigkeit.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Sonstiges""]","[""Bewerbungsprozess"", ""Nachhaltigkeit"", ""Arbeitsatmosphaere"", ""Karrierechancen"", ""Fuehrung""]","Das Betriebsklima ist sehr angenehm, aber es gibt noch Raum für Verbesserungen in der Nachhaltigkeitsstrategie und transparenteren Karrierewege."
nordzucker_kununu_44,Nordzucker,kununu,Mitarbeiter,2018-06-01,Head of Grower relations and Agri Consulting - Koordination von 7 Ländern,4.6,Empfohlen,Ex-Führungskraft,Beschaffung / Einkauf,Braunschweig,de,5.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,Man fühlt sich im Team gut aufgehoben und die Entwicklungschancen sind solide.,Das Außenbild ist besser als die interne Realität.,Wünschenswert: das positive Image auch nach innen stärker leben.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Fuehrung & Vorgesetzte"", ""Diversitaet & Gleichberechtigung""]","[""Team"", ""Entwicklungschancen"", ""positive Image""]","Das Team fühlt sich gut aufgehoben, die Entwicklungschancen sind solide, aber das positive Image nach innen ist noch zu verbessern."
nordzucker_kununu_45,Nordzucker,kununu,Mitarbeiter,2017-07-01,NORDZUCKER Vermögensverwaltungsges. mbH 4.6 von 5,4.6,Empfohlen,Angestellte/r oder Arbeiter/in,Unbekannt,Braunschweig,de,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,Man fühlt sich im Team gut aufgehoben und man arbeitet gerne für eine bekannte Marke. Die Work-Life-Balance stimmt dank flexibler Arbeitszeiten.,Die Aufgaben können zeitweise eintönig werden.,Wünschenswert: mehr Abwechslung und Eigenverantwortung in den Aufgaben.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Team"", ""Flexibilität"", ""Abwechslung"", ""Eigenverantwortung""]","Gut bewertet, insbesondere die Arbeitsatmosphäre und Work-Life-Balance. Einige Mitarbeiter wünschen sich mehr Abwechslung in den Aufgaben."
nordzucker_kununu_46,Nordzucker,kununu,Mitarbeiter,2017-07-01,Multinationaler Konzern mit bodenständigem Flair,4.8,Empfohlen,,Unbekannt,Braunschweig,de,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,Das Betriebsklima ist sehr angenehm und Gleitzeit und Homeoffice lassen sich gut nutzen.,Wichtige Informationen erreichen einen oft erst spät.,Wünschenswert: eine klarere und schnellere interne Kommunikation.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Bewerbungsprozess""]","[""Gleitzeit"", ""Homeoffice"", ""Kommunikation"", ""Bodenständiger Flair""]",Das Betriebsklima ist sehr angenehm und die Arbeit kann gut in Balance gehalten werden.
nordzucker_kununu_47,Nordzucker,kununu,Mitarbeiter,2017-06-01,Top Arbeitgeber mit super WorkLifeBalance,4.8,Empfohlen,Angestellte/r oder Arbeiter/in,IT,Braunschweig,de,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,Das Betriebsklima ist sehr angenehm. Die Work-Life-Balance stimmt dank flexibler Arbeitszeiten. Es gibt gute Weiterbildungsmöglichkeiten.,Die Kommunikation zwischen den Abteilungen ist ausbaufähig.,Wünschenswert: eine klarere und schnellere interne Kommunikation.,,0,True,False,positiv,"[""Arbeitsatmosphaere"", ""Work-Life-Balance"", ""Weiterbildung"", ""Kommunikation"", ""Diversitaet & Gleichberechtigung""]","[""flexibler Arbeitszeit"", ""gute Weiterbildungsmöglichkeiten"", ""klarere internationale Kommunikation""]","Das Unternehmen bietet eine angenehme Arbeitsatmosphäre, gute Work-Life-Balance und Möglichkeiten zur Weiterbildung. Die Kommunikation zwischen den Abteilungen ist ausbaufähig."
nordzucker_kununu_48,Nordzucker,kununu,Mitarbeiter,2017-06-01,Bester Arbeitgeber in der Region!,4.6,Empfohlen,Angestellte/r oder Arbeiter/in,Unbekannt,Braunschweig,de,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Die Arbeitsatmosphäre ist offen und wertschätzend und das Unternehmen hat einen guten Ruf in der Region. Gleitzeit und Homeoffice lassen sich gut nutzen.,Die Aufstiegsmöglichkeiten sind eher begrenzt und bei der Gleichberechtigung gibt es noch Nachholbedarf.,Wünschenswert: transparentere Karrierewege sowie mehr Diversität in den Führungspositionen.,,0,True,False,positiv,"[""Arbeitsatmosphäre"", ""Work-Life-Balance"", ""Bezahlung"", ""Karriere & Weiterbildung"", ""Fuehrung & Vorgesetzte"", ""Kommunikation"", ""Arbeitsbedingungen"", ""Diversitaet & Gleichberechtigung"", ""Bewerbungsprozess"", ""Sonstiges""]","[""Gleitzeit"", ""Homeoffice"", ""Aufstiegsmöglichkeiten"", ""Gleichberechtigung"", ""Karrierechancen""]","Das Unternehmen bietet eine positive Arbeitsatmosphäre und gute Work-Life-Balance, aber es gibt noch Nachholbedarf in der Gleichberechtigung und Karrierechancen."
