review_id,unternehmen,source,typ,datum,titel,gesamt_score,empfehlung,position,bereich,ort,sprache,arbeitsatmosphaere,work_life_balance,gehalt,karriere,vorgesetzte,gleichberechtigung,image,umwelt_sozial,kollegen,umgang_aeltere,arbeitsbedingungen,kommunikation,interessante_aufgaben,text_positiv,text_negativ,text_verbesserung,text_freitext,missing_ratings,has_freetext,is_duplicate
vwfs_kununu_34,VW FS,kununu,Mitarbeiter,2025-01-01,"Attraktives Paket, aber wenig individuelle Flexibilität",3.9,Empfohlen,Angestellte/r oder Arbeiter/in,Finanzen / Controlling,Braunschweig,de,4.0,4.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,"Vergütung, Altersvorsorge und weitere Zusatzleistungen überzeugen.",Einheitliche Regeln lassen teilweise wenig Spielraum für individuelle Lösungen.,"Mehr Wahlmöglichkeiten bei Arbeitszeit, Benefits und Präsenzmodellen anbieten.",,0,True,False
vwfs_kununu_35,VW FS,kununu,Mitarbeiter,2024-12-01,Nach vielen Jahren noch immer gerne dabei,4.8,Empfohlen,Angestellte/r oder Arbeiter/in,Vertrieb / Verkauf,Braunschweig,de,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,"Verlässlichkeit, gute Kolleginnen und Kollegen und viele interne Möglichkeiten.",Veränderungen werden manchmal zu vorsichtig angegangen.,Erfolgreiche Pilotprojekte schneller in die Breite bringen.,,0,True,False
vwfs_kununu_36,VW FS,kununu,Mitarbeiter,2024-12-01,"Arbeitgeber mit Potenzial, derzeit zu viele Parallelprojekte",3.5,Nicht empfohlen,Führungskraft,Projektmanagement,Braunschweig,de,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,Hohe Themenvielfalt und viele engagierte Mitarbeitende.,"Zu viele Initiativen laufen gleichzeitig, wodurch Fokus und Ressourcen fehlen.",Portfoliosteuerung stärken und Projekte ohne klaren Nutzen konsequent stoppen.,,0,True,False
vwfs_kununu_37,VW FS,kununu,Bewerber,2026-05-01,Schneller und professioneller Prozess,4.9,Zusage,Business Analyst,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_38,VW FS,kununu,Bewerber,2026-04-01,"Freundliches Gespräch, lange Funkstille danach",3.2,Absage,Controller,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_39,VW FS,kununu,Bewerber,2026-03-01,Sehr wertschätzendes Interview auf Augenhöhe,4.8,Zusage,Data Scientist,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_40,VW FS,kununu,Bewerber,2026-02-01,Vier Gespräche für eine Praktikumsstelle waren zu viel,3.2,selbst anders entschieden,Praktikant/in Strategie,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_41,VW FS,kununu,Bewerber,2026-01-01,Klare Kommunikation und realistische Einblicke,4.6,Zusage,Risk Manager,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_42,VW FS,kununu,Bewerber,2025-12-01,Automatisierte Absage ohne nachvollziehbare Begründung,2.6,Absage,Produktmanager/in,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_43,VW FS,kununu,Bewerber,2025-11-01,Strukturierter Prozess für Data-Analyst-Rolle,4.2,spätere Berücksichtigung,Data Analyst,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_44,VW FS,kununu,Bewerber,2025-10-01,Terminverschiebungen und keine verbindliche Rückmeldung,2.1,keine Rückmeldung,IT Project Manager,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_45,VW FS,kununu,Bewerber,2025-09-01,"Angenehmes Gespräch, Aufgaben gut erklärt",4.7,Zusage,Werkstudent/in Controlling,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_46,VW FS,kununu,Bewerber,2025-08-01,"Bewerbungsportal okay, Prozess insgesamt zu langsam",3.4,Absage,Compliance Specialist,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_47,VW FS,kununu,Bewerber,2025-07-01,"Professionell, aber sehr formell",3.9,selbst anders entschieden,Legal Counsel,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_48,VW FS,kununu,Bewerber,2025-06-01,Vom Erstkontakt bis zur Zusage in drei Wochen,5.0,Zusage,Trainee Financial Services,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_49,VW FS,kununu,Bewerber,2025-05-01,"Gute Atmosphäre, Gehaltsrahmen kam sehr spät",3.9,Absage,Teamleitung Kundenservice,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_kununu_50,VW FS,kununu,Bewerber,2025-04-01,Keine Rückmeldung trotz zweier Nachfragen,1.6,keine Rückmeldung,Softwareentwickler/in,Unbekannt,Braunschweig,de,,,,,,,,,,,,,,,,,,13,False,False
vwfs_glassdoor_1,VW FS,glassdoor,Mitarbeiter,2026-06-10,Starker Arbeitgeber mit guten Benefits und Konzernstabilität,4.5,Empfohlen,Business Analyst,Business,Braunschweig,de,5.0,5.0,5.0,4.0,4.0,4.0,,,,,,,,"Sehr gute Sozialleistungen, flexible Arbeitszeiten und ein hilfsbereites Team. Die Aufgaben sind fachlich abwechslungsreich und bieten Einblicke in viele Bereiche.",Abstimmungen über mehrere Hierarchieebenen verlangsamen Entscheidungen und Umsetzungen.,Entscheidungsrechte stärker in die Teams verlagern und Freigabeprozesse vereinfachen.,,7,True,False
vwfs_glassdoor_2,VW FS,glassdoor,Mitarbeiter,2026-05-22,Modernes IT-Umfeld trifft auf komplexe Altsysteme,4.2,Empfohlen,Software Engineer,Information Technology,Braunschweig,de,4.0,4.0,4.0,5.0,3.0,5.0,,,,,,,,"Spannende Digitalisierungsprojekte, moderne Entwicklungsmethoden und gute Weiterbildungsmöglichkeiten.",Legacy-Systeme und viele Abhängigkeiten bremsen technische Veränderungen.,Technische Schulden sichtbarer priorisieren und Plattformverantwortung klar bündeln.,,7,True,False
vwfs_glassdoor_3,VW FS,glassdoor,Mitarbeiter,2026-05-03,Sehr guter Einstieg als Werkstudent im Data-Bereich,4.8,Empfohlen,Working Student Data Analytics,Data Science,Braunschweig,de,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,"Frühe Verantwortung, gute Betreuung und Aufgaben mit echtem Mehrwert. Flexible Arbeitszeiten lassen sich sehr gut mit dem Studium verbinden.",Zugriffsrechte und technische Ausstattung waren zu Beginn nicht vollständig vorbereitet.,Onboarding und Systemzugänge bereits vor dem ersten Arbeitstag organisieren.,,7,True,False
vwfs_glassdoor_4,VW FS,glassdoor,Mitarbeiter,2026-04-17,"Attraktive Rahmenbedingungen, aber Karrierewege bleiben unklar",4.0,Empfohlen,Controller,Finance,Braunschweig,de,4.0,5.0,5.0,3.0,3.0,4.0,,,,,,,,"Gute Vergütung, hohe Arbeitsplatzsicherheit und eine insgesamt angenehme Arbeitsatmosphäre.",Entwicklungsschritte und Kriterien für Beförderungen sind nicht immer transparent.,Fach- und Führungskarrieren mit klaren Kriterien und Zeitrahmen darstellen.,,7,True,False
vwfs_glassdoor_5,VW FS,glassdoor,Mitarbeiter,2026-03-29,"Gutes Team im Kundenservice, hohe Belastung in Spitzenzeiten",3.7,Empfohlen,Customer Service Specialist,Customer Services & Support,Braunschweig,de,4.0,3.0,4.0,3.0,4.0,4.0,,,,,,,,"Starker Kollegenzusammenhalt, strukturierte Einarbeitung und ein sicherer Arbeitsplatz.",Zum Monats- und Quartalsende steigt das Arbeitsvolumen deutlich und es entstehen Überstunden.,Kapazitätsplanung stärker an erwarteten Auftragsspitzen ausrichten.,,7,True,False
vwfs_glassdoor_6,VW FS,glassdoor,Mitarbeiter,2026-03-08,"Viele Meetings, wenig echte Entscheidungsgeschwindigkeit",3.2,Nicht empfohlen,Project Manager,Project Management,Braunschweig,de,3.0,3.0,4.0,3.0,2.0,4.0,,,,,,,,"Relevante Projekte, kompetente Kolleginnen und Kollegen und grundsätzlich gute Arbeitsbedingungen.","Zu viele Regeltermine und Entscheidungsgremien kosten Zeit, ohne immer ein klares Ergebnis zu liefern.","Meetings reduzieren, Verantwortliche benennen und Entscheidungen konsequenter dokumentieren.",,7,True,False
vwfs_glassdoor_7,VW FS,glassdoor,Mitarbeiter,2026-02-14,Spannende Transformation mit echtem Gestaltungsspielraum,4.7,Empfohlen,Strategy Manager,Strategy,Braunschweig,de,5.0,4.0,5.0,5.0,4.0,5.0,,,,,,,,"Strategisch relevante Themen, internationales Umfeld und die Möglichkeit, neue Geschäftsmodelle aktiv mitzugestalten.",Mehrere Transformationsprogramme konkurrieren teilweise um dieselben Ressourcen.,Projektportfolio klarer priorisieren und weniger Initiativen gleichzeitig starten.,,7,True,False
vwfs_glassdoor_8,VW FS,glassdoor,Mitarbeiter,2026-01-26,Familienfreundlich und flexibel im Arbeitsalltag,4.7,Empfohlen,Compliance Officer,Legal,Braunschweig,de,5.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,"Sehr flexible Arbeitszeitmodelle, mobiles Arbeiten und viel Verständnis für familiäre Situationen.",Führung in Teilzeit und Jobsharing sind noch nicht in allen Bereichen etabliert.,Teilzeitmodelle auch für Fach- und Führungspositionen sichtbarer fördern.,,7,True,False
vwfs_glassdoor_9,VW FS,glassdoor,Mitarbeiter,2025-12-11,Im Risikomanagement fachlich anspruchsvoll und lehrreich,4.5,Empfohlen,Risk Manager,Risk Management,Braunschweig,de,5.0,4.0,5.0,5.0,4.0,4.0,,,,,,,,"Komplexe Aufgaben, hohe fachliche Standards und viele Möglichkeiten zur Weiterbildung.",Wissen ist teilweise stark auf einzelne Spezialisten verteilt.,Wissensmanagement und bereichsübergreifende Communities systematisch ausbauen.,,7,True,False
vwfs_glassdoor_10,VW FS,glassdoor,Mitarbeiter,2025-11-19,"Gutes Gehalt, aber Kommunikation kommt häufig zu spät",3.8,Empfohlen,Treasury Specialist,Finance,Braunschweig,de,3.0,4.0,5.0,4.0,3.0,4.0,,,,,,,,"Attraktives Vergütungspaket, stabile Strukturen und interessante finanzwirtschaftliche Themen.",Strategische Veränderungen werden häufig spät und sehr allgemein kommuniziert.,Früher informieren und konkrete Auswirkungen auf Teams verständlich erklären.,,7,True,False
vwfs_glassdoor_11,VW FS,glassdoor,Praktikant,2025-10-28,Praktikum mit Verantwortung statt reiner Zuarbeit,4.8,Empfohlen,Intern Product Management,Product Management,Braunschweig,de,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,"Eigene Arbeitspakete, regelmäßiges Feedback und Einbindung in wichtige Besprechungen.",Die Freigabe von Hardware und Berechtigungen dauerte länger als erwartet.,"Arbeitsplatz, Notebook und Zugänge vor Praktikumsbeginn vollständig vorbereiten.",,7,True,False
vwfs_glassdoor_12,VW FS,glassdoor,Mitarbeiter,2025-09-15,Führungskultur hängt stark vom jeweiligen Bereich ab,3.3,Nicht empfohlen,Operations Specialist,Operations,Braunschweig,de,3.0,4.0,4.0,3.0,2.0,4.0,,,,,,,,"Gute Benefits, nette Kolleginnen und Kollegen und ein insgesamt sicherer Arbeitsplatz.",Je nach Führungskraft erlebt man viel Vertrauen oder sehr enges Mikromanagement.,Verbindliche Führungsstandards etablieren und Führungskräfte regelmäßig evaluieren.,,7,True,False
vwfs_glassdoor_13,VW FS,glassdoor,Mitarbeiter,2025-08-21,Internationales Umfeld mit vielseitigen Aufgaben,4.3,Empfohlen,International Business Manager,Business,Braunschweig,de,5.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,"Zusammenarbeit mit internationalen Märkten, abwechslungsreiche Themen und ein gutes Netzwerk im Konzern.",Unterschiedliche Zeitzonen und Freigabewege erschweren manchmal die Zusammenarbeit.,Globale Verantwortlichkeiten und Entscheidungsrechte eindeutiger festlegen.,,7,True,False
vwfs_glassdoor_14,VW FS,glassdoor,Mitarbeiter,2025-07-09,Datengetriebenes Arbeiten mit unnötig vielen Freigaben,4.2,Empfohlen,Data Scientist,Data Science,Braunschweig,de,4.0,4.0,4.0,5.0,3.0,5.0,,,,,,,,"Spannende Datenbestände, moderne Methoden und eine hohe Relevanz der Analysen für das Geschäft.","Datenschutz-, Architektur- und Zugriffsfragen ziehen sich häufig sehr lange.","Standardisierte Datenprodukte und klare, risikobasierte Freigabeverfahren schaffen.",,7,True,False
vwfs_glassdoor_15,VW FS,glassdoor,Mitarbeiter,2025-06-03,Traineeprogramm bietet einen sehr guten Gesamtüberblick,5.0,Empfohlen,Management Trainee,Business,Braunschweig,de,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,"Gut geplante Rotationen, persönliche Betreuung und ein starkes internes Netzwerk.",Die spätere Zielposition wird erst relativ spät konkretisiert.,Zielrollen bereits zur Hälfte des Programms verbindlicher besprechen.,,7,True,False
vwfs_glassdoor_16,VW FS,glassdoor,Mitarbeiter,2025-04-24,"Sicherer Arbeitgeber, aber Bürokratie kostet Motivation",2.7,Nicht empfohlen,Administrative Specialist,Administration,Braunschweig,de,2.0,3.0,4.0,2.0,2.0,3.0,,,,,,,,"Hohe Arbeitsplatzsicherheit, pünktliches Gehalt und viele erfahrene Kolleginnen und Kollegen.","Für einfache Änderungen sind zu viele Freigaben, Formulare und Abstimmungen notwendig.",Prozesse konsequent vereinfachen und Verantwortung näher an die operative Arbeit geben.,,7,True,False
vwfs_glassdoor_17,VW FS,glassdoor,Mitarbeiter,2025-03-12,Produktmanagement mit viel Gestaltung und guten Teams,4.7,Empfohlen,Product Manager,Product Management,Braunschweig,de,5.0,4.0,4.0,5.0,5.0,5.0,,,,,,,,"Hoher Gestaltungsspielraum, innovative Themen und eine konstruktive Zusammenarbeit in cross-funktionalen Teams.",Abhängigkeiten zu anderen Bereichen reduzieren teilweise die Umsetzungsgeschwindigkeit.,Cross-funktionale Produktteams langfristiger mit festen Ressourcen ausstatten.,,7,True,False
vwfs_glassdoor_18,VW FS,glassdoor,Mitarbeiter,2025-02-07,Cybersecurity wird ernst genommen und gut gefördert,4.7,Empfohlen,Information Security Specialist,Information Technology,Braunschweig,de,5.0,4.0,5.0,5.0,4.0,5.0,,,,,,,,"Hohe Aufmerksamkeit für Sicherheit, gute Zertifizierungsmöglichkeiten und kompetente Fachkollegen.",Die Abstimmung mit vielen Stakeholdern kann bei dringenden Themen langsam sein.,Klare Eskalationswege und schnellere Entscheidungen für kritische Sicherheitsrisiken etablieren.,,7,True,False
vwfs_glassdoor_19,VW FS,glassdoor,Mitarbeiter,2024-12-16,"Guter Arbeitgeber, Netzwerk zählt intern teilweise zu stark",3.8,Empfohlen,Sales Manager,Sales,Braunschweig,de,4.0,4.0,5.0,3.0,3.0,4.0,,,,,,,,"Bekannte Marke, attraktive Produkte, gute Vergütung und viele interne Stellenangebote.",Bei internen Wechseln wirken persönliche Kontakte teilweise wichtiger als objektive Leistung.,Interne Auswahlprozesse transparenter machen und Entscheidungen nachvollziehbar begründen.,,7,True,False
vwfs_glassdoor_20,VW FS,glassdoor,Mitarbeiter,2024-11-05,Nach der Reorganisation fehlten Orientierung und klare Rollen,2.8,Nicht empfohlen,HR Business Partner,Human Resources,Braunschweig,de,2.0,3.0,4.0,2.0,2.0,4.0,,,,,,,,"Gute Kolleginnen und Kollegen, solide Benefits und grundsätzlich interessante HR-Themen.","Nach organisatorischen Veränderungen waren Rollen, Prioritäten und Perspektiven lange unklar.","Reorganisationen mit einem konkreten Zielbild, klaren Rollen und früher Kommunikation begleiten.",,7,True,False
vwfs_indeed_1,VW FS,indeed,Mitarbeiter,2026-06-12,Stable employer with strong benefits,4.5,Keine Angabe,Business Analyst,Unbekannt,Braunschweig,en,4.0,4.5,4.5,4.5,4.0,,,,,,,,,"Strong benefits, flexible working hours, supportive colleagues",Decision-making can be slow across several management levels,,"Volkswagen Financial Services offers a stable and professional work environment. The overall package is attractive, although cross-department decisions sometimes take longer than necessary.",8,True,False
vwfs_indeed_2,VW FS,indeed,Mitarbeiter,2026-05-27,"Interesting IT projects, complex legacy landscape",4.0,Keine Angabe,Software Engineer,Unbekannt,Braunschweig,en,4.0,4.0,4.0,4.0,3.5,,,,,,,,,"Modern technology projects, good learning opportunities, flexible work",Legacy systems and dependencies slow down implementation,,"The technical topics are challenging and relevant. Teams are knowledgeable and collaborative, but older systems and lengthy approval processes can reduce development speed.",8,True,False
vwfs_indeed_3,VW FS,indeed,Mitarbeiter,2026-05-09,Great opportunity for working students,4.5,Keine Angabe,Working Student Data Analytics,Unbekannt,Braunschweig,en,4.5,5.0,4.0,4.0,4.5,,,,,,,,,"Real responsibility, flexible schedule, helpful team",System access and onboarding could be prepared faster,,A very good place to gain practical experience alongside university. I was included in relevant tasks and received regular feedback from experienced colleagues.,8,True,False
vwfs_indeed_4,VW FS,indeed,Mitarbeiter,2026-04-18,"Good work-life balance, unclear career paths",4.0,Keine Angabe,Financial Controller,Unbekannt,Braunschweig,en,4.0,4.5,4.5,4.0,3.5,,,,,,,,,"Flexible work, competitive benefits, secure employment",Promotion criteria and internal career paths are not always transparent,,The working conditions are attractive and the team atmosphere is positive. More transparency around job levels and development opportunities would make the company even stronger.,8,True,False
vwfs_indeed_5,VW FS,indeed,Mitarbeiter,2026-03-31,Supportive customer service team under high workload,3.5,Keine Angabe,Customer Service Specialist,Unbekannt,Braunschweig,en,4.0,3.5,3.5,4.0,3.5,,,,,,,,,"Strong team spirit, structured training, reliable processes",Workload increases significantly during peak periods,,"The local team supports each other and the onboarding is well organized. Busy periods can be demanding, and staffing should be adjusted more closely to expected demand.",8,True,False
vwfs_indeed_6,VW FS,indeed,Mitarbeiter,2026-03-06,Professional environment with too many meetings,3.5,Keine Angabe,Project Manager,Unbekannt,Braunschweig,en,3.5,3.5,4.0,3.5,3.0,,,,,,,,,"Relevant projects, competent colleagues, good employment conditions",Too many recurring meetings and slow decisions,,"The projects are meaningful and involve many experienced specialists. However, a large amount of time is spent in coordination meetings without clear decisions or ownership.",8,True,False
vwfs_indeed_7,VW FS,indeed,Mitarbeiter,2026-02-15,Challenging role with excellent learning opportunities,4.5,Keine Angabe,Risk Manager,Unbekannt,Braunschweig,en,4.5,4.0,4.5,4.5,4.5,,,,,,,,,"Complex topics, strong professional standards, good training options",Knowledge is sometimes concentrated among a few specialists,,The risk management environment is demanding but offers a steep learning curve. Better documentation and knowledge sharing would make onboarding into specialist topics easier.,8,True,False
vwfs_indeed_8,VW FS,indeed,Mitarbeiter,2026-01-24,Family-friendly workplace with flexible conditions,4.5,Keine Angabe,Compliance Officer,Unbekannt,Braunschweig,en,4.5,5.0,4.0,4.5,4.0,,,,,,,,,"Flexible hours, mobile work, respectful cooperation",Part-time leadership models are not common in every department,,"The company offers very good flexibility and understanding for family responsibilities. The culture is respectful, though more senior part-time opportunities would be welcome.",8,True,False
vwfs_indeed_9,VW FS,indeed,Mitarbeiter,2025-12-08,Innovative product work slowed by corporate processes,4.0,Keine Angabe,Product Manager,Unbekannt,Braunschweig,en,4.0,4.0,4.0,4.0,3.5,,,,,,,,,"Interesting products, international collaboration, room for ideas",Approval processes can delay pilots and product decisions,,Product management offers varied tasks and a broad view of the financial services business. Good ideas sometimes lose momentum because several departments need to approve them.,8,True,False
vwfs_indeed_10,VW FS,indeed,Mitarbeiter,2025-11-14,"Secure job, but leadership quality varies",3.5,Keine Angabe,Operations Specialist,Unbekannt,Braunschweig,en,3.5,3.5,4.0,4.0,2.5,,,,,,,,,"Secure employment, fair benefits, helpful colleagues",Management style depends strongly on the individual department,,"The company provides stability and solid working conditions. My experience with direct leadership was mixed, and more consistent management standards would improve the workplace.",8,True,False
